State,City,Locations,Courts
MO,Lamar,1,2
MO,Ivory,1,3
MO,El Dorado Springs,1,3
MO,Olivette,1,8
MO,Grover,1,2
MO,Marionville,1,7
MO,Chaffee,1,1
MO,Sugar Creek,1,1
MO,Eureka,1,2
MO,Taneyville,1,2
MO,Grain Valley,1,2
MO,Cottleville,1,6
MO,Cadet,1,1
MO,Mount Vernon,1,8
MO,Willard,1,3
MO,Des Peres,1,3
MO,Hermann,1,6
MO,Hazelwood,1,2
MO,Kearney,1,12
MO,Higginsville,1,3
MO,Battlefield,1,4
MO,Eagle Rock,1,1
MO,Greenwood,1,3
MO,Webster Groves,1,2
MO,Arnold,1,2
MO,Ozark,1,4
MO,Ferguson,1,2
MO,Vinita Park,1,3
MO,Eldon,1,2
MO,Glenaire,1,2
MO,Brentwood,1,3
MO,Belton,1,2
MO,Mexico,1,7
MO,Centerville,1,2
MO,Bevier,1,1
MO,Moline Acres,1,2
MO,Benbush,1,3
MO,Webb City,1,4
MO,Richland,1,2
MO,New Haven,1,4
MO,Lake Ozark,1,1
MO,Kelso,1,2
MT,Billings,11,43
MT,Missoula,8,36
MT,Bozeman,6,22
MT,Bigfork,4,25
MT,Butte,4,13
MT,Great Falls,4,14
MT,Helena,4,14
MT,Eureka,3,6
MT,Polson,3,7
MT,Dillon,2,5
MT,Hamilton,2,9
MT,Kalispell,2,6
MT,Red Lodge,2,4
MT,Whitefish,2,6
MT,Anaconda,1,1
MT,Big Sky,1,6
MT,Choteau,1,4
MT,Columbia Falls,1,4
MT,Condon,1,1
MT,East Helena,1,12
MT,Ennis,1,4
MT,Fortine,1,2
MT,Gallatin Gateway,1,2
MT,Joplin,1,2
MT,Livingston,1,3
MT,Miles City,1,2
MT,Seeley Lake,1,6
MT,Sidney,1,1
MT,Stevensville,1,3
MT,Townsend,1,3
MT,Trailcreek,1,4
NE,Omaha,36,116
NE,Lincoln,27,113
NE,Grand Island,5,24
NE,North Platte,5,21
NE,Hastings,4,16
NE,Papillion,4,11
NE,Aurora,2,7
NE,Bellevue,2,8
NE,Columbus,2,9
NE,Crofton,2,2
NE,Gering,2,9
NE,Imperial,2,4
NE,La Vista,2,9
NE,McCook,2,5
NE,Minden,2,6
NE,Nebraska City,2,6
NE,Norfolk,2,8
NE,Alliance,1,3
NE,Arnold,1,2
NE,Ashland,1,2
NE,Auburn,1,3
NE,Beatrice,1,6
NE,Bennington,1,2
NE,Blair,1,2
NE,Broken Bow,1,2
NE,Callaway,1,2
NE,Central City,1,2
NE,David City,1,1
NE,Fremont,1,6
NE,Grant,1,2
NE,Gretna,1,2
NE,Hebron,1,2
NE,Holdrege,1,5
NE,Kearney,1,4
NE,Seward,1,2
NE,South Sioux City,1,4
NE,Superior,1,2
NE,Valley,1,3
NE,Waverly,1,2
NV,Las Vegas,38,182
NV,Henderson,16,105
NV,Reno,16,99
NV,Sparks,7,21
NV,Mesquite,6,42
NV,North Las Vegas,5,16
NV,Gardnerville,4,27
NV,Carson City,3,24
NV,Fallon,3,11
NV,Boulder City,2,6
NV,Elko,2,8
NV,Fernley,2,3
NV,Incline Village,2,18
NV,Pahrump,2,4
NV,Bracken,1,2
NV,Minden,1,2
NV,Smith Valley,1,2
NV,Stateline,1,4
NV,Summerlin South,1,4
NV,West Wendover,1,2
NV,Winnemucca,1,2
NV,Yerington,1,2
NH,Manchester,9,29
NH,Concord,5,17
NH,Keene,4,14
NH,Nashua,4,20
NH,Alton,3,6
NH,Gilford,3,8
NH,Laconia,3,9
NH,New London,3,14
NH,Conway,2,6
NH,Deerfield,2,7
NH,Derry,2,3
NH,Durham,2,10
NH,Exeter,2,9
NH,Goffstown,2,4
NH,Hillsborough,2,4
NH,Litchfield,2,8
NH,Meredith,2,9
NH,North Conway,2,4
NH,Peterborough,2,14
NH,Portsmouth,2,11
NH,United States,2,7
NH,Atkinson,1,4
NH,Bartlett,1,8
NH,Berlin,1,1
NH,Boyce,1,6
NH,Bristol,1,2
NH,Center Conway,1,1
NH,Center Harbor,1,2
NH,Center Tuftonboro,1,3
NH,Claremont,1,3
NH,Contoocook,1,2
NH,Danville,1,2
NH,Dover,1,8
NH,East Hampstead,1,12
NH,Epping,1,1
NH,Errol,1,1
NH,Fitzwilliam,1,2
NH,Franconia,1,2
NH,Grantham,1,6
NH,Hampton,1,6
NH,Hooksett,1,1
NH,Hudson,1,2
NH,Jaffrey,1,2
NH,Lebanon,1,8
NH,Lee,1,2
NH,Merrimack,1,8
NH,Milford,1,6
NH,Moultonborough,1,5
NH,Newbury,1,4
NH,New Durham,1,2
NH,Newport,1,1
NH,Nottingham,1,2
NH,Pelham,1,4
NH,Rochester,1,6
NH,Rumney,1,2
NH,Rye,1,6
NH,Spofford,1,1
NH,Springfield,1,5
NH,Stratham,1,4
NH,Swanzey,1,3
NH,Thornton,1,13
NH,Washington,1,2
NH,Wolfeboro,1,6
NJ,Morristown,7,28
NJ,Randolph,5,12
NJ,Toms River,5,25
NJ,Vineland,5,23
NJ,Cherry Hill,5,25
NJ,Englewood,5,27
NJ,United States,4,12
NJ,Wayne,4,21
NJ,Egg Harbor,4,19
NJ,Tinton Falls,4,16
NJ,Moorestown,4,23
NJ,Princeton,4,24
NJ,Margate City,4,23
NJ,Bridgewater,4,18
NJ,Lacey Township,3,11
NJ,Bloomfield,3,16
NJ,Egg Harbor Township,3,12
NJ,Long Beach,3,8
NJ,Fair Lawn,3,22
NJ,Hillsborough,3,7
NJ,Franklin Township,3,13
NJ,Mount Laurel,3,13
NJ,Stafford Township,3,10
NJ,Madison,3,25
NJ,Glassboro,3,18
NJ,Berkeley Heights,3,14
NJ,Hamilton Township,3,35
NJ,Ramsey,3,11
NJ,Pennsauken,3,15
NJ,Scotch Plains,3,7
NJ,Livingston,3,12
NJ,Wildwood Crest,3,17
NJ,Trenton,2,8
NJ,Bayonne,2,6
NJ,Nutley,2,9
NJ,Berlin,2,8
NJ,Secaucus,2,5
NJ,Newark,2,4
NJ,Basking Ridge,2,5
NJ,Clifton,2,8
NJ,Ventnor City,2,14
NJ,Somers Point,2,6
NJ,Camden,2,7
NJ,Sparta,2,11
NJ,Waldwick,2,16
NJ,Ewing,2,11
NJ,Hammonton,2,4
NJ,Independence Township,2,2
NJ,Morganville,2,6
NJ,Beach Haven,2,8
NJ,Sewell,2,14
NJ,Marlton,2,5
NJ,Hoboken,2,9
NJ,Somerset,2,8
NJ,Jersey City,2,4
NJ,Atlantic City,2,4
NJ,Middle Township,2,13
NJ,Chatham,2,12
NJ,Sicklerville,2,4
NJ,Spring Lake,2,8
NJ,Newton,2,6
NJ,West Milford,2,16
NJ,Fanwood,2,7
NJ,Flemington,2,9
NJ,Belmar,2,4
NJ,Monroe Township,2,14
NJ,Westfield,2,10
NJ,Florham Park,2,7
NJ,East Rutherford,2,13
NJ,West Orange,2,20
NJ,Westwood,2,6
NJ,Avalon,2,21
NJ,Point Pleasant Beach,2,5
NJ,Oceanport,2,11
NJ,Union,2,6
NJ,Brick,2,7
NJ,Verona,2,4
NJ,Marlboro,2,14
NJ,Red Bank,2,11
NJ,Ridgewood,1,7
NJ,Ocean,1,6
NJ,Ewing Township,1,2
NJ,Brick Township,1,1
NJ,Robertsville,1,5
NJ,Linden,1,4
NJ,Tuckerton,1,2
NJ,North Bergen,1,7
NJ,Harrison Township,1,2
NJ,Leonardo,1,2
NJ,Roseland,1,4
NJ,Stone Harbor,1,6
NJ,Watchung,1,4
NJ,Fairfield,1,6
NJ,Forked River,1,3
NJ,Marlboro Township,1,2
NJ,Highland Park,1,6
NJ,Middletown,1,6
NJ,East Brunswick Township,1,6
NJ,Warren,1,7
NJ,Brigantine,1,9
NJ,Roselle Park,1,1
NJ,Andover,1,2
NJ,Allendale,1,4
NJ,Bradley Beach,1,4
NJ,Pequannock,1,6
NJ,Boonton Township,1,3
NJ,Sea Isle City,1,7
NJ,Fort Lee,1,4
NJ,Glendora,1,6
NJ,Old Bridge,1,5
NJ,Mahwah,1,6
NJ,Manasquan,1,12
NJ,Pitman,1,4
NJ,New Egypt,1,4
NJ,Northvale,1,5
NJ,Glen Ridge,1,4
NJ,Colts Neck,1,4
NJ,Cranford,1,6
NJ,Cedar Knolls,1,2
NJ,Berkeley Township,1,3
NJ,East Brunswick,1,6
NJ,Mount Laurel Township,1,2
NJ,Hillsborough Township,1,8
NJ,West Caldwell,1,6
NJ,Somerville,1,3
NJ,Whippany,1,8
NJ,Belleville,1,2
NJ,Union City,1,2
NJ,Skillman,1,13
NJ,Villas,1,4
NJ,Allerton,1,4
NJ,Denville,1,6
NJ,Eatontown,1,4
NJ,Lavallette,1,10
NJ,Woodbine,1,2
NJ,Medford,1,4
NJ,Robbinsville,1,4
NJ,Fair Haven,1,5
NJ,Washington Township,4,26
NJ,Mount Olive,1,2
NJ,Kendall Park,1,2
NJ,Montville,1,3
NJ,Shamong,1,6
NJ,Little Falls,1,2
NJ,Glen Rock,1,5
NJ,Branchville,1,2
NJ,Aberdeen Township,1,13
NJ,Hanover,1,8
NJ,Clementon,1,3
NJ,Voorhees,1,7
NJ,Monroe,1,6
NJ,Manahawkin,1,6
NJ,Ogdensburg,1,2
NJ,North Arlington,1,2
NJ,Cape May Court House,1,4
NJ,Rahway,1,2
NJ,Mountainside,1,10
NJ,Montvale,1,4
NJ,Jefferson,1,3
NJ,Monroe Manor,1,4
NJ,Port Reading,1,2
NJ,Hainesport,1,6
NJ,Rockaway,1,4
NJ,Runnemede,1,6
NJ,Lafayette,1,6
NJ,Hamburg,1,2
NJ,Freehold,1,2
NJ,Lakewood,1,2
NJ,Woodbridge Township,1,12
NJ,Bay Head,1,4
NJ,Allentown,1,2
NJ,Summit,1,2
NJ,Robbinsville Township,1,19
NJ,Montgomery,1,6
NJ,Waretown,1,4
NJ,Bernardsville,1,3
NJ,Hazlet,1,6
NJ,Bedminster,1,4
NJ,Willingboro,1,4
NJ,Dumont,1,3
NJ,Ocean City,1,16
NJ,Lahiere,1,3
NJ,Lincroft,1,2
NJ,Oakland,1,6
NJ,Atlantic Highlands,1,3
NJ,Lyndhurst,1,2
NJ,Riverton,1,3
NJ,Caldwell,1,4
NJ,Galloway,1,7
NJ,Wantage,1,4
NJ,Clark,1,10
NJ,Freehold Township,1,3
NJ,Hanover Township,1,8
NJ,Montclair,1,6
NJ,Middletown Township,1,8
NJ,Rutherford,1,6
NJ,Sayreville,1,6
NJ,Howell Township,1,4
NJ,Essex Fells,1,6
NJ,Lebanon,1,9
NJ,Union Township,1,2
NJ,Mendham,1,2
NJ,West Berlin,1,4
NJ,Kinnelon,1,6
NJ,Springfield,1,2
NJ,Passaic,1,4
NJ,Woodbury,1,3
NJ,Piscataway,1,6
NJ,Pleasantville,1,3
NJ,Millville,1,2
NJ,West Windsor,1,4
NJ,Washington,1,3
NJ,Wall,1,2
NJ,Rumson,1,2
NJ,Brielle,1,2
NJ,Franklin Lakes,1,8
NJ,Lanoka Harbor,1,3
NJ,Mountain Lakes,1,4
NJ,Long Branch,1,8
NJ,Little Silver,1,8
NJ,South Plainfield,1,4
NM,Albuquerque,35,173
NM,Santa Fe,11,46
NM,Las Cruces,9,30
NM,Farmington,5,22
NM,Los Alamos,5,14
NM,Angel Fire,4,13
NM,Rio Rancho,4,16
NM,Roswell,4,25
NM,Silver City,4,18
NM,Taos,3,14
NM,Alamogordo,2,13
NM,Carlsbad,2,10
NM,Deming,2,5
NM,El Prado,2,10
NM,Gallup,2,4
NM,Los Lunas,2,4
NM,Tierra Amarilla,2,4
NM,Tijeras,2,7
NM,Truth or Consequences,2,6
NM,White Rock,2,8
NM,Alto,1,8
NM,Aztec,1,4
NM,Belen,1,3
NM,Bernalillo,1,4
NM,Carrizozo,1,2
NM,Clovis,1,5
NM,Corrales,1,1
NM,Hobbs,1,6
NM,Moriarty,1,6
NM,Mountainair,1,2
NM,North Valley,1,2
NM,Portales,1,8
NM,Red River,1,1
NM,Ruidoso,1,8
NM,Sandia Park,1,3
NM,Taos Ski Valley,1,1
NY,New York,62,231
NY,Rochester,22,76
NY,Buffalo,15,57
NY,Syracuse,10,42
NY,Schenectady,9,35
NY,Bronx,6,20
NY,Cortland,6,19
NY,Ithaca,6,29
NY,Niagara Falls,6,21
NY,Albany,5,12
NY,Brooklyn,5,14
NY,Plattsburgh,5,15
NY,Rome,5,11
NY,Saratoga Springs,5,33
NY,Baldwinsville,4,19
NY,Brockport,4,10
NY,Canandaigua,4,15
NY,Dansville,4,16
NY,East Hampton,4,17
NY,Elmira,4,21
NY,Hamburg,4,11
NY,Hornell,4,13
NY,Lockport,4,9
NY,North Tonawanda,4,9
NY,Pittsford,4,13
NY,Poughkeepsie,4,11
NY,Tonawanda,4,15
NY,Utica,4,15
NY,Auburn,3,13
NY,Babylon,3,8
NY,Ballston Spa,3,12
NY,Binghamton,3,9
NY,Churchville,3,10
NY,Dryden,3,7
NY,Endicott,3,14
NY,Fishkill,3,10
NY,Fredonia,3,14
NY,Harrison,3,11
NY,Kingston,3,12
NY,Liverpool,3,9
NY,Melville,3,11
NY,Merrick,3,13
NY,Morrisonville,3,14
NY,Norwich,3,16
NY,Oneonta,3,10
NY,Orchard Park,3,12
NY,Painted Post,3,9
NY,Port Washington,3,13
NY,Riverhead,3,18
NY,Southampton,3,10
NY,Staten Island,3,8
NY,Westbury,3,19
NY,Westhampton Beach,3,8
NY,Williamsville,3,11
NY,Airmont,2,14
NY,Amherst,2,7
NY,Amsterdam,2,9
NY,Baldwin,2,11
NY,Ballston Lake,2,13
NY,Batavia,2,4
NY,Beacon,2,4
NY,Bethpage,2,7
NY,Brewster,2,10
NY,Canton,2,5
NY,Carmel Hamlet,2,5
NY,Cicero,2,5
NY,Clifton Springs,2,5
NY,Corning,2,8
NY,Dix Hills,2,8
NY,Dunkirk,2,6
NY,East Meadow,2,8
NY,East Northport,2,3
NY,Elizabethtown,2,3
NY,Elma,2,6
NY,Fairport,2,16
NY,Fayetteville,2,4
NY,Freeport,2,12
NY,Fulton,2,3
NY,Ghent,2,6
NY,Glen Cove,2,8
NY,Gloversville,2,6
NY,Honeoye Falls,2,4
NY,Hopewell Junction,2,14
NY,Huntington,2,6
NY,Huntington Station,2,8
NY,Indian Lake,2,5
NY,Islip,2,10
NY,Jericho,2,6
NY,Johnson City,2,4
NY,Johnstown,2,5
NY,Lake Grove,2,4
NY,Lakewood,2,18
NY,Lancaster,2,11
NY,Latham,2,8
NY,Lewiston,2,5
NY,Mamaroneck,2,5
NY,Massena,2,4
NY,Mayville,2,5
NY,Monsey,2,12
NY,Montauk,2,5
NY,Mount Kisco,2,12
NY,Nesconset,2,13
NY,Newburgh,2,8
NY,New Hartford,2,7
NY,Northport,2,7
NY,Oceanside,2,11
NY,Ossining,2,5
NY,Oswego,2,8
NY,Patchogue,2,11
NY,Penfield,2,16
NY,Penn Yan,2,10
NY,Potsdam,2,9
NY,Queens,2,6
NY,Queensbury,2,10
NY,Rhinebeck,2,5
NY,Rocky Point,2,5
NY,Ronkonkoma,2,4
NY,Saugerties,2,8
NY,Sayville,2,13
NY,Skaneateles,2,7
NY,Smithtown,2,3
NY,Southold,2,10
NY,Spencerport,2,5
NY,Syosset,2,7
NY,Ticonderoga,2,6
NY,Victor,2,16
NY,Wading River,2,5
NY,Wallkill,2,12
NY,Wappingers Falls,2,8
NY,Watervliet,2,9
NY,Webster,2,4
NY,West Hempstead,2,12
NY,White Plains,2,4
NY,Yonkers,2,10
NY,Yorktown Heights,2,7
NY,Accord,1,1
NY,Addison,1,2
NY,Alexandria,1,8
NY,Amityville,1,8
NY,Andes,1,2
NY,Angola,1,1
NY,Ashville,1,3
NY,Averill Park,1,2
NY,Bath,1,2
NY,Bay Shore,1,8
NY,Bedford Hills,1,6
NY,Bellmore,1,8
NY,Bellport,1,8
NY,Bethel,1,3
NY,Blue Mountain Lake,1,2
NY,Briarcliff Manor,1,10
NY,Brocton,1,3
NY,Bronxville,1,2
NY,Camillus,1,2
NY,Cape Vincent,1,4
NY,Cato,1,2
NY,Catskill,1,4
NY,Cedar Manor,1,4
NY,Centereach,1,11
NY,Chaffee,1,3
NY,Chappaqua,1,1
NY,Chatham,1,1
NY,Chestertown,1,2
NY,Chittenango,1,3
NY,Clarence,1,12
NY,Clifton Park,1,3
NY,Clinton,1,4
NY,Cohoes,1,8
NY,Commack,1,3
NY,Congers,1,9
NY,Copiague,1,4
NY,Cornwall-on-Hudson,1,3
NY,Cortlandt,1,4
NY,Coxsackie,1,2
NY,Craryville,1,4
NY,Croton-on-Hudson,1,5
NY,Delanson,1,6
NY,Delmar,1,3
NY,De Witt,1,2
NY,Diamond Point,1,4
NY,Downsville,1,2
NY,East Amherst,1,4
NY,East Aurora,1,3
NY,East Greenbush,1,2
NY,East Rochester,1,16
NY,East Syracuse,1,2
NY,Eastview,1,6
NY,Endwell,1,13
NY,Farmingdale,1,3
NY,Farmington,1,2
NY,Findley Lake,1,2
NY,Fleischmanns,1,4
NY,Forestville,1,2
NY,Garden City,1,3
NY,Geneva,1,3
NY,Getzville,1,3
NY,Glen Head,1,3
NY,Glens Falls,1,4
NY,Glenville,1,2
NY,Glenwood Landing,1,8
NY,Goshen,1,4
NY,Grand Island,1,2
NY,Granville,1,2
NY,Great Neck,1,1
NY,Greenvale,1,3
NY,Gurn Spring,1,8
NY,Halfmoon,1,10
NY,Hammondsport,1,2
NY,Hampton Bays,1,8
NY,Hastings-on-Hudson,1,1
NY,Hempstead,1,2
NY,Herkimer,1,2
NY,Hewlett,1,2
NY,Hillburn,1,3
NY,Holbrook,1,2
NY,Hoosick Falls,1,3
NY,Horicon,1,6
NY,Horseheads,1,6
NY,Jamesport,1,2
NY,Jamestown,1,4
NY,Jamesville,1,1
NY,Jefferson Valley,1,3
NY,Kerhonkson,1,1
NY,Kings Park,1,4
NY,Kirkwood,1,3
NY,Lagrangeville,1,2
NY,Lake George,1,4
NY,Lake Mohegan,1,3
NY,Lake Pleasant,1,3
NY,Lakeview,1,8
NY,Le Roy,1,2
NY,Lindenhurst,1,2
NY,Livonia,1,4
NY,Long Beach,1,4
NY,Lynbrook,1,4
NY,Malone,1,2
NY,Manlius,1,3
NY,Marcellus,1,5
NY,Marcy,1,3
NY,Massapequa,1,2
NY,Massapequa Park,1,9
NY,Mastic,1,3
NY,Mechanicville,1,2
NY,Medford,1,4
NY,Medina,1,10
NY,Menands,1,6
NY,Mexico,1,3
NY,Mineola,1,3
NY,Mineral Springs,1,2
NY,Mohegan Lake,1,6
NY,Monroe,1,3
NY,Montgomery,1,10
NY,Moravia,1,2
NY,Moriah,1,3
NY,Moriches,1,4
NY,Naples,1,6
NY,Neversink,1,2
NY,Newark,1,3
NY,New City,1,8
NY,New Hyde Park,1,14
NY,New Windsor,1,4
NY,Northampton,1,6
NY,North Highland,1,2
NY,North Hills,1,2
NY,North Rose,1,4
NY,Old Chatham,1,2
NY,Old Forge,1,4
NY,Old Town Station,1,2
NY,Olean,1,2
NY,Oneida,1,2
NY,Ontario Center,1,3
NY,Orangeburg,1,10
NY,Owego,1,4
NY,Pawling,1,4
NY,Peekskill,1,7
NY,Pelham,1,3
NY,Phelps,1,2
NY,Pine City,1,3
NY,Pine Island,1,2
NY,Plainview,1,3
NY,Pleasant Valley,1,6
NY,Pleasantville,1,3
NY,Port Chester,1,2
NY,Port Jervis,1,2
NY,Poughquag,1,1
NY,Prattsburgh,1,1
NY,Pulteney,1,2
NY,Ransomville,1,2
NY,Red Creek,1,4
NY,Red Hook,1,4
NY,Rensselaer,1,3
NY,Rockville Centre,1,2
NY,Roscoe,1,6
NY,Rouses Point,1,2
NY,Rye Brook,1,3
NY,Sag Harbor,1,8
NY,Salamanca,1,2
NY,Salina,1,12
NY,Saranac,1,2
NY,Schroon Lake,1,2
NY,Seaford,1,8
NY,Shelter Island,1,4
NY,Shirley,1,3
NY,Shokan,1,1
NY,Silver Bay,1,6
NY,Silver Creek,1,3
NY,Sinclairville,1,3
NY,Sleepy Hollow,1,2
NY,Sodus,1,4
NY,Somers,1,4
NY,South Wales,1,2
NY,Springville,1,4
NY,Staatsburg,1,3
NY,Stanley,1,1
NY,Stillwater,1,3
NY,St. James,1,2
NY,Tannersville,1,2
NY,Tarrytown,1,2
NY,Tuckahoe,1,4
NY,Ulster Park,1,3
NY,Uniondale,1,2
NY,Valley Cottage,1,6
NY,Valley Stream,1,6
NY,Vestal,1,8
NY,Wanakena,1,2
NY,Wantagh,1,10
NY,Warsaw,1,1
NY,Waterloo,1,3
NY,Westfield,1,2
NY,Westhampton,1,10
NY,Westmoreland,1,3
NY,West Nyack,1,4
NY,West Seneca,1,4
NY,Wheatley Heights,1,1
NY,Williamson,1,3
NY,Willsboro,1,1
NY,Winthrop,1,2
NY,Woodbury,1,3
NY,Woodhull,1,2
NY,Woodstock,1,2
NY,Youngstown,1,2
NC,Charlotte,42,219
NC,Raleigh,25,128
NC,Greensboro,17,78
NC,Wilmington,16,76
NC,Asheville,14,64
NC,Cary,14,39
NC,Durham,12,47
NC,Apex,10,32
NC,Cornelius,9,40
NC,Winston-Salem,9,43
NC,Hendersonville,8,30
NC,New Bern,8,25
NC,Greenville,8,41
NC,Chapel Hill,8,34
NC,Mooresville,7,30
NC,Fuquay-Varina,7,25
NC,Lexington,7,18
NC,Huntersville,7,22
NC,Salisbury,6,34
NC,Concord,6,22
NC,Gastonia,6,43
NC,Hickory,6,26
NC,Leland,6,34
NC,Clayton,5,20
NC,Brevard,5,28
NC,Jacksonville,5,15
NC,Shelby,5,20
NC,Pittsboro,5,23
NC,Denver,5,17
NC,Holly Springs,4,14
NC,Morehead City,4,9
NC,High Point,4,14
NC,Statesville,4,8
NC,Lincolnton,4,11
NC,Mount Airy,4,15
NC,Marion,4,12
NC,Goldsboro,4,11
NC,Davidson,4,22
NC,Rocky Mount,4,20
NC,Morrisville,4,15
NC,Burlington,4,13
NC,Pinehurst,4,20
NC,Morganton,4,22
NC,Southport,3,14
NC,Albemarle,3,7
NC,Mocksville,3,9
NC,Mayodan,3,8
NC,Newland,3,7
NC,United States,3,14
NC,Washington,3,6
NC,Wilkesboro,3,12
NC,Sanford,3,16
NC,Monroe,3,17
NC,Boone,3,14
NC,Lake Lure,3,9
NC,Mint Hill,3,11
NC,Fayetteville,3,17
NC,Nags Head,3,3
NC,Belmont,3,6
NC,Matthews,3,10
NC,Franklin,3,10
NC,Kernersville,3,7
NC,Kill Devil Hills,3,12
NC,Bessemer City,3,8
NC,North Wilkesboro,3,10
NC,Elkin,2,6
NC,Fletcher,2,7
NC,Kinston,2,8
NC,Graham,2,3
NC,Sylva,2,7
NC,Burnsville,2,4
NC,Waxhaw,2,4
NC,Bolivia,2,8
NC,Conover,2,6
NC,Carolina Beach,2,6
NC,Elizabeth City,2,7
NC,Robbinsville,2,3
NC,Smithfield,2,10
NC,Jamestown,2,4
NC,Warrenton,2,4
NC,Havelock,2,10
NC,Shallotte,2,8
NC,Calabash,2,8
NC,Mebane,2,10
NC,Roanoke Rapids,2,5
NC,Spruce Pine,2,8
NC,Hillsborough,2,9
NC,Archdale,2,5
NC,Thomasville,2,6
NC,Southern Pines,2,8
NC,Bryson City,2,4
NC,Lumberton,2,6
NC,Surf City,2,8
NC,Carrboro,2,24
NC,North Topsail Beach,2,2
NC,Swansboro,2,10
NC,Pisgah Forest,2,4
NC,Waynesville,2,5
NC,Reidsville,2,5
NC,Corolla,2,10
NC,Beech Mountain,2,17
NC,Garner,2,5
NC,Black Mountain,2,12
NC,Wake Forest,2,14
NC,Nashville,1,3
NC,Linville,1,4
NC,Ahoskie,1,2
NC,Yadkinville,1,4
NC,Stallings,1,4
NC,Trent Woods,1,2
NC,West End,1,1
NC,Holland,1,4
NC,Roxboro,1,2
NC,Wrightsboro,1,4
NC,Cullowhee,1,4
NC,Holly Ridge,1,2
NC,Candler,1,3
NC,Oriental,1,1
NC,Ocracoke,1,2
NC,Dallas,1,3
NC,Providence,1,13
NC,Clemmons,1,4
NC,Asheboro,1,2
NC,Carthage,1,4
NC,Newport,1,6
NC,Lewisville,1,9
NC,Wilson,1,3
NC,Youngsville,1,3
NC,Wanchese,1,4
NC,Hope Mills,1,3
NC,West Parkland,1,2
NC,Tobaccoville,1,2
NC,Red Oak,1,4
NC,Mill Crossroads,1,2
NC,Mars Hill,1,4
NC,Mills River,1,4
NC,Harrisburg,1,2
NC,Troy,1,6
NC,King,1,2
NC,Stanley,1,6
NC,Tryon,1,1
NC,Oak Island,1,12
NC,Jefferson,1,2
NC,Elizabethtown,1,1
NC,Andrews,1,4
NC,Mount Pleasant,1,3
NC,Lake Toxaway,1,8
NC,Southern Shores,1,4
NC,Flat Rock,1,2
NC,Moyock,1,3
NC,Murphy,1,8
NC,Buxton,1,4
NC,Kings Mountain,1,2
NC,Mount Olive,1,3
NC,Advance,1,2
NC,Sapphire,1,3
NC,Hayesville,1,8
NC,Emerald Isle,1,4
NC,Spindale,1,7
NC,Summerfield,1,1
NC,Creedmoor,1,1
NC,Forest City,1,2
NC,Duck,1,2
NC,Norlina,1,4
NC,Castle Hayne,1,6
NC,Manteo,1,2
NC,Newton,1,4
NC,Lenoir,1,4
NC,Pine Hall,1,1
NC,Valdese,1,3
NC,Kure Beach,1,5
NC,Supply,1,2
NC,Canton,1,6
NC,New Hill,1,2
NC,Elm City,1,26
NC,Sherrills Ford,1,4
NC,Wrightsville Beach,1,4
NC,Highlands,1,6
NC,Granite Falls,1,2
NC,Montreat,1,8
NC,Oxford,1,5
NC,Henderson,1,1
NC,Eden,1,3
NC,Lake Junaluska,1,6
NC,Gibsonville,1,3
NC,Township of Taylorsville,1,3
NC,Sneads Ferry,1,2
NC,Denton,1,2
NC,Kitty Hawk Beach,1,2
NC,Barco,1,1
NC,Seven Lakes,1,4
NC,Stoneville,1,3
NC,Pineville,1,2
NC,Indian Trail,1,9
NC,Arapahoe,1,3
NC,Mount Gilead,1,2
NC,Sunset Beach,1,2
NC,Weaverville,1,4
NC,Pembroke,1,3
NC,Hampstead,1,6
NC,Sparta,1,3
NC,Stokesdale,1,2
NC,Columbus,1,1
NC,Foxfire,1,3
NC,Knightdale,1,4
NC,Yanceyville,1,6
NC,Selma,1,4
NC,Eastover,1,6
NC,Ocean Isle Beach,1,6
ND,Bismarck,9,30
ND,Fargo,7,37
ND,Minot,5,17
ND,Grand Forks,4,21
ND,Larimore,3,4
ND,Bottineau,2,7
ND,Jamestown,2,8
ND,Mandan,2,16
ND,West Fargo,2,17
ND,Binford,1,2
ND,Bowbells,1,2
ND,Carson,1,2
ND,Cavalier,1,2
ND,Dickinson,1,2
ND,Gackle,1,2
ND,Horace,1,2
ND,Inkster,1,2
ND,Kulm,1,2
ND,McVille,1,1
ND,Valley City,1,2
ND,Wahpeton,1,3
ND,Williston,1,2
OH,Cincinnati,52,295
OH,Columbus,35,162
OH,Dayton,19,105
OH,Akron,12,76
OH,Cleveland,12,39
OH,Westerville,9,39
OH,Youngstown,9,27
OH,Dublin,9,37
OH,Canton,8,36
OH,North Canton,8,44
OH,Delaware,8,41
OH,Springfield,7,24
OH,Lakewood,7,18
OH,Massillon,6,30
OH,Marietta,6,16
OH,Lima,6,16
OH,Medina,6,31
OH,Mentor,6,53
OH,Cuyahoga Falls,5,12
OH,Geneva,5,11
OH,North Royalton,5,13
OH,Avon,5,27
OH,Oregon,4,18
OH,Elyria,4,15
OH,Marysville,4,10
OH,Beachwood,4,17
OH,Wadsworth,4,7
OH,Willoughby,4,8
OH,Mansfield,4,14
OH,Troy,4,20
OH,Newark,4,19
OH,United States,4,36
OH,Ashland,4,16
OH,Mason,4,21
OH,Sylvania,4,18
OH,Maumee,4,14
OH,Lebanon,4,13
OH,Springboro,3,14
OH,Barberton,3,16
OH,Avon Lake,3,23
OH,Eaton,3,15
